datetime,precipitation,humidity,temperature,pressure,station,station_code,year,precip_2h,precip_6h,pressure_drop,flood_risk
2022-06-13 11:00:00,0.0,60.0,9.9,901.4,NOVA_FRIBURGO,A624,2022,0.0,0.0,-1.3999999999999773,0
2022-11-19 01:00:00,0.0,85.0,13.4,900.3,NOVA_FRIBURGO,A624,2022,0.0,0.0,-0.7999999999999545,0
2023-06-04 04:00:00,0.0,94.0,7.9,902.9,NOVA_FRIBURGO,A624,2023,0.0,0.0,0.0,0
2023-01-02 15:00:00,0.0,71.0,20.7,897.7,NOVA_FRIBURGO,A624,2023,0.0,0.0,0.0,0
2021-01-07 15:00:00,0.2,51.0,27.9,895.8,NOVA_FRIBURGO,A624,2021,0.2,0.2000000000000018,0.0,0
2021-05-13 14:00:00,0.6,85.0,14.5,901.9,NOVA_FRIBURGO,A624,2021,3.000000000000001,4.6,0.0,0
2023-09-10 20:00:00,0.0,78.0,19.3,902.0,NOVA_FRIBURGO,A624,2023,0.0,0.0,-0.6000000000000227,0
2021-05-19 16:00:00,0.0,49.0,21.3,897.1,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2021-05-29 11:00:00,0.0,70.0,19.8,897.7,NOVA_FRIBURGO,A624,2021,0.0,0.0,-0.6000000000000227,0
2025-03-09 13:00:00,0.0,60.0,24.3,898.9,NOVA_FRIBURGO,A624,2025,0.0,0.0,0.0,0
2024-04-25 23:00:00,2.8,89.0,19.2,900.6,NOVA_FRIBURGO,A624,2024,5.999999999999986,5.999999999999986,-1.0,0
2022-11-15 10:00:00,0.0,77.0,20.9,897.6,NOVA_FRIBURGO,A624,2022,0.0,0.0,-1.1000000000000227,0
2022-12-07 18:00:00,2.4,84.0,20.1,894.0,NOVA_FRIBURGO,A624,2022,2.399999999999993,2.3999999999999995,0.0,0
2025-03-22 17:00:00,0.0,70.0,23.0,899.1,NOVA_FRIBURGO,A624,2025,0.0,0.0,0.0,0
2024-01-23 20:00:00,,87.0,16.8,894.3,NOVA_FRIBURGO,A624,2024,,,0.0,0
2021-01-09 00:00:00,0.0,86.0,19.8,896.9,NOVA_FRIBURGO,A624,2021,0.0,0.4000000000000018,-1.2999999999999545,0
2023-03-14 11:00:00,0.0,75.0,20.3,900.6,NOVA_FRIBURGO,A624,2023,0.0,0.0,-0.5,0
2024-02-21 10:00:00,,88.0,19.3,893.3,NOVA_FRIBURGO,A624,2024,,,-0.8999999999999773,0
2023-05-03 22:00:00,0.0,92.0,14.5,898.8,NOVA_FRIBURGO,A624,2023,0.0,0.0,-1.0,0
2025-04-14 21:00:00,0.4,90.0,17.0,897.6,NOVA_FRIBURGO,A624,2025,3.399999999999993,3.5999999999999823,-1.1000000000000227,0
2023-06-02 13:00:00,0.2,82.0,16.7,902.6,NOVA_FRIBURGO,A624,2023,0.19999999999998536,0.5999999999999854,-0.3000000000000682,0
2021-07-04 13:00:00,0.0,67.0,15.1,905.4,NOVA_FRIBURGO,A624,2021,0.0,0.0,-0.2999999999999545,0
2023-06-20 01:00:00,0.0,90.0,11.7,906.2,NOVA_FRIBURGO,A624,2023,0.0,0.0,-0.40000000000009095,0
2021-04-01 20:00:00,0.0,72.0,17.9,894.7,NOVA_FRIBURGO,A624,2021,0.0,0.0,-1.1000000000000227,0
2023-03-22 17:00:00,0.0,71.0,22.8,900.5,NOVA_FRIBURGO,A624,2023,0.0,0.1999999999999929,0.0,0
2021-11-17 22:00:00,0.0,65.0,17.6,895.5,NOVA_FRIBURGO,A624,2021,0.0,0.0,-0.39999999999997726,0
2024-04-29 14:00:00,0.0,54.0,25.2,900.7,NOVA_FRIBURGO,A624,2024,0.0,0.1999999999999858,0.0,0
2024-05-25 01:00:00,0.0,88.0,15.0,898.6,NOVA_FRIBURGO,A624,2024,0.0,0.0,-0.39999999999997726,0
2021-05-04 03:00:00,0.0,92.0,10.5,901.6,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2024-06-11 23:00:00,0.0,90.0,12.7,903.8,NOVA_FRIBURGO,A624,2024,0.0,0.0,-0.6999999999999318,0
2023-08-05 14:00:00,0.0,49.0,22.1,903.0,NOVA_FRIBURGO,A624,2023,0.0,0.0,0.0,0
2024-04-07 09:00:00,0.0,94.0,9.4,900.7,NOVA_FRIBURGO,A624,2024,0.0,0.0,-0.7000000000000455,0
2022-09-17 17:00:00,0.2,86.0,10.7,901.4,NOVA_FRIBURGO,A624,2022,0.4,2.4000000000000004,0.0,0
2021-08-25 14:00:00,0.0,40.0,22.1,897.0,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2025-03-18 20:00:00,0.0,71.0,23.4,896.5,NOVA_FRIBURGO,A624,2025,0.0,0.0,0.0,0
2025-01-15 23:00:00,0.0,84.0,19.3,897.4,NOVA_FRIBURGO,A624,2025,0.0,0.0,-0.7999999999999545,0
2021-03-11 15:00:00,0.0,58.0,25.9,896.3,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2024-03-06 01:00:00,,88.0,19.9,899.1,NOVA_FRIBURGO,A624,2024,,,-1.3000000000000682,0
2023-04-04 02:00:00,0.0,93.0,14.4,899.6,NOVA_FRIBURGO,A624,2023,0.0,0.0,-0.10000000000002274,0
2022-05-22 11:00:00,0.0,94.0,8.1,905.3,NOVA_FRIBURGO,A624,2022,0.0,0.0,-1.0,0
2025-05-30 03:00:00,0.0,95.0,15.1,901.5,NOVA_FRIBURGO,A624,2025,0.0,0.0,0.0,0
2021-02-23 12:00:00,0.0,61.0,21.2,898.7,NOVA_FRIBURGO,A624,2021,0.0,0.2,-0.20000000000004547,0
2021-10-06 13:00:00,0.0,70.0,20.3,901.2,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2022-05-30 06:00:00,0.0,82.0,15.8,896.4,NOVA_FRIBURGO,A624,2022,0.0,0.0,0.0,0
2023-10-23 02:00:00,0.0,91.0,15.9,900.6,NOVA_FRIBURGO,A624,2023,0.0,0.0,0.0,0
2024-12-03 06:00:00,0.0,93.0,18.4,893.3,NOVA_FRIBURGO,A624,2024,0.0,0.39999999999998226,0.0,0
2021-11-03 00:00:00,0.0,88.0,16.1,895.0,NOVA_FRIBURGO,A624,2021,0.6000000000000019,5.6,-0.7999999999999545,0
2022-04-20 21:00:00,0.0,85.0,16.3,899.4,NOVA_FRIBURGO,A624,2022,0.0,0.0,-0.6000000000000227,0
2022-12-31 07:00:00,1.0,83.0,15.5,898.5,NOVA_FRIBURGO,A624,2022,1.7999999999999894,9.6,0.0,0
2024-10-17 21:00:00,0.0,89.0,17.4,896.8,NOVA_FRIBURGO,A624,2024,0.0,0.0,-0.6999999999999318,0
2024-09-01 12:00:00,0.0,45.0,20.5,902.8,NOVA_FRIBURGO,A624,2024,0.0,0.1999999999999858,-0.2999999999999545,0
2021-04-18 10:00:00,0.0,89.0,16.4,897.1,NOVA_FRIBURGO,A624,2021,0.0,0.0,-0.8999999999999773,0
2021-04-23 22:00:00,0.0,85.0,15.8,897.7,NOVA_FRIBURGO,A624,2021,0.0,0.0,-0.7000000000000455,0
2024-12-17 00:00:00,0.0,90.0,17.7,897.2,NOVA_FRIBURGO,A624,2024,0.0,8.399999999999983,-1.400000000000091,0
2023-01-13 08:00:00,0.0,88.0,17.5,895.5,NOVA_FRIBURGO,A624,2023,0.0,1.1999999999999964,-0.5,0
2023-02-19 23:00:00,0.0,92.0,18.1,900.0,NOVA_FRIBURGO,A624,2023,4.599999999999989,10.599999999999993,-1.1000000000000227,0
2023-04-08 13:00:00,0.0,81.0,20.9,898.1,NOVA_FRIBURGO,A624,2023,0.0,1.599999999999993,-0.7000000000000455,0
2024-09-21 10:00:00,0.0,83.0,17.7,899.2,NOVA_FRIBURGO,A624,2024,0.0,0.0,-0.900000000000091,0
2023-11-28 22:00:00,0.0,79.0,21.2,897.2,NOVA_FRIBURGO,A624,2023,0.0,0.0,-1.1000000000000227,0
2022-08-28 10:00:00,0.0,92.0,11.6,900.6,NOVA_FRIBURGO,A624,2022,0.0,0.0,-1.1000000000000227,0
2023-03-02 08:00:00,0.0,92.0,16.3,898.9,NOVA_FRIBURGO,A624,2023,0.0,0.1999999999999929,-0.2999999999999545,0
2024-04-29 03:00:00,0.0,90.0,16.1,899.1,NOVA_FRIBURGO,A624,2024,0.0,0.0,-0.5,0
2024-10-25 02:00:00,0.0,80.0,19.7,894.3,NOVA_FRIBURGO,A624,2024,0.0,7.599999999999985,0.0,0
2021-12-13 23:00:00,0.0,89.0,17.9,896.6,NOVA_FRIBURGO,A624,2021,0.4,19.0,-1.2000000000000455,0
2025-02-16 13:00:00,0.0,60.0,25.5,899.2,NOVA_FRIBURGO,A624,2025,0.0,0.19999999999998225,0.0,0
2023-12-21 09:00:00,0.0,93.0,15.8,897.2,NOVA_FRIBURGO,A624,2023,0.0,0.0,-1.1000000000000227,0
2025-01-18 05:00:00,0.0,91.0,18.4,898.6,NOVA_FRIBURGO,A624,2025,0.0,0.0,0.0,0
2024-03-09 07:00:00,,87.0,19.9,898.0,NOVA_FRIBURGO,A624,2024,,,-0.10000000000002274,0
2023-07-02 09:00:00,0.0,94.0,9.2,899.5,NOVA_FRIBURGO,A624,2023,0.0,0.1999999999999858,-0.2999999999999545,0
2022-09-23 13:00:00,0.0,74.0,16.8,896.1,NOVA_FRIBURGO,A624,2022,0.0,0.0,-0.6000000000000227,0
2022-12-05 22:00:00,0.0,88.0,17.8,897.4,NOVA_FRIBURGO,A624,2022,0.0,0.0,-0.39999999999997726,0
2022-12-27 02:00:00,7.6,89.0,17.6,898.6,NOVA_FRIBURGO,A624,2022,14.399999999999991,15.8,-0.8000000000000682,0
2024-12-17 07:00:00,0.2,92.0,17.6,896.2,NOVA_FRIBURGO,A624,2024,0.19999999999998935,0.19999999999998225,-0.20000000000004547,0
2025-05-11 18:00:00,0.0,88.0,16.1,903.0,NOVA_FRIBURGO,A624,2025,0.0,0.0,0.0,0
2023-08-08 02:00:00,0.0,93.0,8.7,903.2,NOVA_FRIBURGO,A624,2023,0.0,0.0,-0.10000000000002274,0
2023-06-01 12:00:00,0.0,72.0,17.5,901.0,NOVA_FRIBURGO,A624,2023,0.0,0.0,-0.5,0
2025-03-04 01:00:00,0.0,77.0,19.4,902.4,NOVA_FRIBURGO,A624,2025,0.0,0.0,-0.39999999999997726,0
2021-02-04 05:00:00,0.0,92.0,15.7,897.4,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2024-04-02 17:00:00,0.0,57.0,24.5,895.2,NOVA_FRIBURGO,A624,2024,0.0,0.0,0.0,0
2021-07-25 18:00:00,0.0,44.0,20.4,901.2,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2021-03-10 11:00:00,0.0,73.0,20.7,894.2,NOVA_FRIBURGO,A624,2021,0.0,0.0,-0.40000000000009095,0
2023-10-07 11:00:00,0.0,76.0,22.9,899.2,NOVA_FRIBURGO,A624,2023,0.0,0.0,-0.900000000000091,0
2025-02-15 02:00:00,0.2,93.0,17.1,897.8,NOVA_FRIBURGO,A624,2025,0.1999999999999929,0.19999999999998225,-0.1999999999999318,0
2023-05-26 16:00:00,0.0,69.0,19.9,902.3,NOVA_FRIBURGO,A624,2023,0.0,0.0,0.0,0
2023-06-04 03:00:00,0.0,94.0,8.6,902.9,NOVA_FRIBURGO,A624,2023,0.0,0.0,0.0,0
2022-11-26 04:00:00,0.0,87.0,14.7,895.9,NOVA_FRIBURGO,A624,2022,0.0,2.0,0.0,0
2024-01-17 04:00:00,,93.0,19.2,898.5,NOVA_FRIBURGO,A624,2024,,,0.0,0
2025-05-29 04:00:00,0.0,83.0,17.4,900.7,NOVA_FRIBURGO,A624,2025,0.0,0.0,0.0,0
2022-01-09 03:00:00,0.8,90.0,17.3,895.9,NOVA_FRIBURGO,A624,2022,1.6,2.2,0.0,0
2024-02-21 01:00:00,,86.0,20.2,894.2,NOVA_FRIBURGO,A624,2024,,,-1.5,0
2022-01-06 16:00:00,0.0,77.0,21.9,892.3,NOVA_FRIBURGO,A624,2022,0.3999999999999956,7.4,0.0,0
2024-11-19 14:00:00,0.0,39.0,26.4,896.7,NOVA_FRIBURGO,A624,2024,0.0,0.0,0.0,0
2023-06-24 03:00:00,0.0,79.0,11.6,901.7,NOVA_FRIBURGO,A624,2023,0.0,0.0,0.0,0
2022-12-04 12:00:00,0.0,83.0,19.2,897.7,NOVA_FRIBURGO,A624,2022,0.0,0.39999999999999947,-0.5,0
2024-04-20 18:00:00,0.0,77.0,18.5,900.9,NOVA_FRIBURGO,A624,2024,0.0,0.1999999999999858,0.0,0
2022-01-07 17:00:00,6.4,88.0,18.7,892.8,NOVA_FRIBURGO,A624,2022,10.599999999999998,14.4,0.0,0
2024-07-29 14:00:00,0.0,41.0,23.2,903.1,NOVA_FRIBURGO,A624,2024,0.0,0.0,0.0,0
2024-03-24 15:00:00,0.0,81.0,20.5,898.5,NOVA_FRIBURGO,A624,2024,0.0,0.0,0.0,0
2022-01-10 02:00:00,2.0,92.0,16.7,895.9,NOVA_FRIBURGO,A624,2022,2.9999999999999964,4.4,0.0,0
2024-08-20 07:00:00,0.0,84.0,10.5,900.6,NOVA_FRIBURGO,A624,2024,0.0,0.0,0.0,0
2021-08-05 23:00:00,,,,,NOVA_FRIBURGO,A624,2021,,0.0,,0
2022-03-19 06:00:00,0.0,93.0,14.3,897.9,NOVA_FRIBURGO,A624,2022,0.0,0.0,0.0,0
2022-03-11 05:00:00,0.0,91.0,16.4,897.4,NOVA_FRIBURGO,A624,2022,0.0,0.0,0.0,0
2022-08-21 03:00:00,0.0,89.0,8.2,907.4,NOVA_FRIBURGO,A624,2022,0.0,0.0,0.0,0
2021-07-05 19:00:00,0.2,80.0,13.8,904.2,NOVA_FRIBURGO,A624,2021,0.20000000000000134,0.2,0.0,0
2024-11-07 16:00:00,0.0,62.0,22.8,895.4,NOVA_FRIBURGO,A624,2024,0.0,0.0,0.0,0
2023-03-09 03:00:00,0.0,92.0,16.1,899.9,NOVA_FRIBURGO,A624,2023,0.0,0.0,0.0,0
2025-02-18 04:00:00,0.0,91.0,13.3,898.0,NOVA_FRIBURGO,A624,2025,0.0,0.0,0.0,0
2022-08-23 15:00:00,0.0,54.0,17.9,904.9,NOVA_FRIBURGO,A624,2022,0.0,0.0,0.0,0
2022-03-30 18:00:00,0.0,61.0,25.0,895.2,NOVA_FRIBURGO,A624,2022,0.0,0.0,0.0,0
2023-06-15 05:00:00,0.0,94.0,11.5,901.5,NOVA_FRIBURGO,A624,2023,0.0,0.0,0.0,0
2022-05-12 22:00:00,0.0,90.0,15.7,898.5,NOVA_FRIBURGO,A624,2022,0.0,0.0,-1.1000000000000227,0
2024-05-27 21:00:00,0.0,88.0,16.6,901.3,NOVA_FRIBURGO,A624,2024,0.0,0.1999999999999858,-0.39999999999997726,0
2022-07-11 00:00:00,0.0,74.0,13.6,902.2,NOVA_FRIBURGO,A624,2022,0.0,0.0,-0.40000000000009095,0
2022-07-27 09:00:00,0.0,94.0,9.3,902.9,NOVA_FRIBURGO,A624,2022,0.0,0.0,-0.2999999999999545,0
2021-06-13 02:00:00,0.4,88.0,12.3,901.1,NOVA_FRIBURGO,A624,2021,0.40000000000000135,0.4,-0.5,0
2024-11-24 11:00:00,0.0,79.0,16.1,899.8,NOVA_FRIBURGO,A624,2024,0.0,0.19999999999998225,-0.8999999999999773,0
2024-08-12 07:00:00,0.0,81.0,13.9,897.6,NOVA_FRIBURGO,A624,2024,0.0,0.0,0.0,0
2023-08-07 02:00:00,0.0,87.0,10.3,903.6,NOVA_FRIBURGO,A624,2023,0.0,0.0,-0.39999999999997726,0
2025-05-03 14:00:00,0.0,55.0,19.5,901.7,NOVA_FRIBURGO,A624,2025,0.0,0.19999999999998225,0.0,0
2024-02-24 03:00:00,,83.0,21.0,900.8,NOVA_FRIBURGO,A624,2024,,,0.0,0
2024-01-15 01:00:00,,86.0,20.5,899.3,NOVA_FRIBURGO,A624,2024,,,-1.2999999999999545,0
2023-10-03 18:00:00,0.0,72.0,22.5,893.6,NOVA_FRIBURGO,A624,2023,0.0,0.0,0.0,0
2022-05-16 03:00:00,0.0,83.0,16.6,896.6,NOVA_FRIBURGO,A624,2022,0.0,0.0,0.0,0
2023-07-23 15:00:00,0.0,60.0,19.6,907.1,NOVA_FRIBURGO,A624,2023,0.0,0.0,0.0,0
2021-04-16 16:00:00,0.0,51.0,20.8,899.1,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2024-01-08 09:00:00,,91.0,19.4,897.0,NOVA_FRIBURGO,A624,2024,,,-0.7000000000000455,0
2023-01-03 04:00:00,0.0,87.0,17.2,895.5,NOVA_FRIBURGO,A624,2023,0.0,4.599999999999999,0.0,0
2023-04-16 01:00:00,1.6,90.0,17.1,899.0,NOVA_FRIBURGO,A624,2023,2.399999999999986,17.199999999999985,-0.7000000000000455,0
2025-05-08 21:00:00,0.0,85.0,19.0,900.5,NOVA_FRIBURGO,A624,2025,0.0,0.0,-0.8999999999999773,0
2023-06-02 16:00:00,0.0,80.0,16.6,901.7,NOVA_FRIBURGO,A624,2023,0.0,0.19999999999998536,0.0,0
2021-03-05 10:00:00,0.0,77.0,18.9,895.2,NOVA_FRIBURGO,A624,2021,0.0,0.2,-0.5,0
2024-04-11 11:00:00,0.0,93.0,17.4,899.0,NOVA_FRIBURGO,A624,2024,0.0,0.1999999999999858,-0.8999999999999773,0
2024-02-09 21:00:00,,82.0,19.9,899.5,NOVA_FRIBURGO,A624,2024,,,-0.7999999999999545,0
2023-03-20 07:00:00,0.0,94.0,15.1,898.6,NOVA_FRIBURGO,A624,2023,0.0,0.0,0.0,0
2024-10-25 04:00:00,0.0,84.0,19.0,893.6,NOVA_FRIBURGO,A624,2024,0.0,0.7999999999999858,0.0,0
2024-10-17 03:00:00,0.0,91.0,13.5,897.3,NOVA_FRIBURGO,A624,2024,0.0,0.3999999999999857,0.0,0
2024-05-02 18:00:00,0.0,41.0,27.1,895.2,NOVA_FRIBURGO,A624,2024,0.0,0.0,0.0,0
2021-11-26 02:00:00,0.0,89.0,15.0,897.0,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2022-10-09 17:00:00,0.0,57.0,23.7,897.7,NOVA_FRIBURGO,A624,2022,0.0,0.0,0.0,0
2023-10-09 01:00:00,0.0,84.0,21.1,897.4,NOVA_FRIBURGO,A624,2023,0.0,0.0,-0.2999999999999545,0
2022-01-13 06:00:00,0.4,90.0,17.5,898.3,NOVA_FRIBURGO,A624,2022,3.199999999999996,3.9999999999999996,0.0,0
2021-12-20 18:00:00,0.0,77.0,19.1,895.4,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2022-11-21 00:00:00,0.0,89.0,13.9,899.9,NOVA_FRIBURGO,A624,2022,0.0,0.0,-1.0,0
2021-09-25 01:00:00,0.0,87.0,10.9,901.5,NOVA_FRIBURGO,A624,2021,0.0,0.0,-0.7999999999999545,0
2023-04-14 11:00:00,0.0,93.0,20.4,897.0,NOVA_FRIBURGO,A624,2023,0.0,0.19999999999999313,-1.1000000000000227,0
2023-08-29 03:00:00,0.2,83.0,13.9,902.6,NOVA_FRIBURGO,A624,2023,0.1999999999999858,0.3999999999999858,-0.10000000000002274,0
2023-02-23 22:00:00,8.4,88.0,19.2,900.1,NOVA_FRIBURGO,A624,2023,8.39999999999999,8.399999999999993,-1.1000000000000227,0
2024-07-22 15:00:00,0.0,32.0,21.1,904.2,NOVA_FRIBURGO,A624,2024,0.0,0.1999999999999858,0.0,0
2021-11-28 14:00:00,0.0,66.0,22.3,892.1,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2024-03-05 00:00:00,,90.0,16.9,898.5,NOVA_FRIBURGO,A624,2024,,,-1.3999999999999773,0
2024-11-29 20:00:00,0.2,89.0,19.3,895.1,NOVA_FRIBURGO,A624,2024,0.9999999999999893,19.999999999999982,0.0,0
2022-05-18 21:00:00,0.0,81.0,6.9,891.3,NOVA_FRIBURGO,A624,2022,0.0,0.2,-1.5,0
2024-01-14 02:00:00,,93.0,19.4,899.1,NOVA_FRIBURGO,A624,2024,,,-0.3000000000000682,0
2025-03-27 20:00:00,0.0,78.0,20.7,897.3,NOVA_FRIBURGO,A624,2025,0.0,0.19999999999998225,-0.1999999999999318,0
2021-06-13 05:00:00,0.0,85.0,11.8,900.9,NOVA_FRIBURGO,A624,2021,0.0,0.6000000000000001,0.0,0
2023-01-26 15:00:00,0.0,70.0,22.2,896.7,NOVA_FRIBURGO,A624,2023,0.0,0.1999999999999929,0.0,0
2025-05-09 19:00:00,0.0,74.0,20.8,899.3,NOVA_FRIBURGO,A624,2025,0.3999999999999929,0.39999999999998226,-0.09999999999990905,0
2024-02-25 03:00:00,,93.0,19.0,902.2,NOVA_FRIBURGO,A624,2024,,,0.0,0
2024-12-15 13:00:00,0.0,73.0,19.6,894.3,NOVA_FRIBURGO,A624,2024,0.0,0.19999999999998225,-0.599999999999909,0
2021-07-23 10:00:00,0.0,95.0,3.9,907.5,NOVA_FRIBURGO,A624,2021,0.0,0.0,-0.5,0
2025-05-18 15:00:00,0.0,56.0,20.9,903.0,NOVA_FRIBURGO,A624,2025,0.0,0.0,0.0,0
2022-10-05 07:00:00,0.0,93.0,16.4,896.0,NOVA_FRIBURGO,A624,2022,0.19999999999999268,2.6,-0.10000000000002274,0
2022-06-12 07:00:00,0.0,91.0,12.9,897.1,NOVA_FRIBURGO,A624,2022,0.0,0.0,-0.20000000000004547,0
2022-09-21 17:00:00,0.0,55.0,25.1,893.7,NOVA_FRIBURGO,A624,2022,0.0,0.0,0.0,0
2025-03-13 19:00:00,0.0,76.0,22.6,896.3,NOVA_FRIBURGO,A624,2025,0.0,0.0,0.0,0
2023-11-21 03:00:00,0.0,92.0,17.5,898.3,NOVA_FRIBURGO,A624,2023,0.0,0.7999999999999841,0.0,0
2023-11-21 19:00:00,0.0,66.0,24.9,894.5,NOVA_FRIBURGO,A624,2023,0.0,0.19999999999998402,0.0,0
2022-01-08 05:00:00,1.8,89.0,18.2,893.2,NOVA_FRIBURGO,A624,2022,3.1999999999999966,7.6,0.0,0
2022-10-11 00:00:00,0.0,87.0,18.6,904.5,NOVA_FRIBURGO,A624,2022,0.0,0.0,-1.1000000000000227,0
2025-03-11 17:00:00,2.4,85.0,19.4,899.8,NOVA_FRIBURGO,A624,2025,2.399999999999993,2.399999999999982,0.0,0
2025-03-01 08:00:00,0.0,88.0,15.9,901.4,NOVA_FRIBURGO,A624,2025,0.0,0.0,-0.2999999999999545,0
2021-10-03 22:00:00,0.0,87.0,19.4,896.2,NOVA_FRIBURGO,A624,2021,0.0,0.2,-3.300000000000068,0
2022-12-26 03:00:00,0.0,81.0,18.1,899.0,NOVA_FRIBURGO,A624,2022,0.0,0.4,0.0,0
2021-10-29 10:00:00,0.0,75.0,17.0,902.3,NOVA_FRIBURGO,A624,2021,0.0,0.0,-0.7999999999999545,0
2021-02-09 16:00:00,0.0,79.0,19.9,896.9,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2025-02-03 01:00:00,0.0,86.0,18.6,896.6,NOVA_FRIBURGO,A624,2025,0.0,0.0,-1.3000000000000682,0
2021-04-29 04:00:00,0.0,91.0,15.3,899.5,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2025-04-30 13:00:00,0.0,76.0,16.5,899.8,NOVA_FRIBURGO,A624,2025,0.0,0.0,-0.39999999999997726,0
2022-11-26 00:00:00,1.0,89.0,15.7,896.8,NOVA_FRIBURGO,A624,2022,1.5999999999999934,2.0,-0.7999999999999545,0
2021-02-28 14:00:00,0.0,64.0,20.8,899.7,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2021-10-12 02:00:00,0.0,84.0,13.3,900.0,NOVA_FRIBURGO,A624,2021,0.0,1.2000000000000002,0.0,0
2022-09-04 23:00:00,0.0,89.0,10.5,905.1,NOVA_FRIBURGO,A624,2022,0.0,0.0,-0.8999999999999773,0
2024-04-16 14:00:00,0.0,70.0,21.1,902.1,NOVA_FRIBURGO,A624,2024,0.0,0.3999999999999858,0.0,0
2023-08-14 15:00:00,0.0,76.0,18.5,902.8,NOVA_FRIBURGO,A624,2023,0.0,0.0,0.0,0
2021-07-19 07:00:00,0.2,90.0,12.6,898.8,NOVA_FRIBURGO,A624,2021,0.2000000000000018,0.2,0.0,0
2021-11-25 04:00:00,0.0,89.0,16.6,898.1,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2022-10-12 05:00:00,0.0,92.0,14.5,899.9,NOVA_FRIBURGO,A624,2022,0.0,0.0,0.0,0
2021-07-27 10:00:00,0.0,83.0,12.6,899.3,NOVA_FRIBURGO,A624,2021,0.0,0.0,0.0,0
2021-07-25 23:00:00,,,,,NOVA_FRIBURGO,A624,2021,,0.0,,0
2023-09-04 11:00:00,0.2,84.0,18.6,900.4,NOVA_FRIBURGO,A624,2023,0.1999999999999858,0.1999999999999858,-0.7999999999999545,0
2023-09-18 12:00:00,0.0,47.0,23.0,902.3,NOVA_FRIBURGO,A624,2023,0.0,0.1999999999999858,-0.1999999999999318,0
2023-08-30 01:00:00,0.0,93.0,14.1,901.0,NOVA_FRIBURGO,A624,2023,0.0,0.0,0.0,0
2025-01-16 18:00:00,0.0,69.0,23.6,897.7,NOVA_FRIBURGO,A624,2025,0.0,0.0,0.0,0
2024-03-31 06:00:00,0.0,85.0,16.9,896.6,NOVA_FRIBURGO,A624,2024,0.0,0.0,0.0,0
2023-07-29 03:00:00,0.2,94.0,15.4,902.7,NOVA_FRIBURGO,A624,2023,0.1999999999999858,0.1999999999999858,-0.10000000000002274,0
2021-02-12 11:00:00,0.0,87.0,19.5,898.3,NOVA_FRIBURGO,A624,2021,0.0,0.19999999999999846,-0.599999999999909,0
2021-03-05 11:00:00,0.0,69.0,21.3,895.5,NOVA_FRIBURGO,A624,2021,0.0,0.2,-0.5,0
2023-04-08 18:00:00,0.2,87.0,18.8,896.6,NOVA_FRIBURGO,A624,2023,1.5999999999999857,5.5999999999999925,0.0,0
2022-03-21 08:00:00,2.2,90.0,16.4,899.2,NOVA_FRIBURGO,A624,2022,7.399999999999993,36.4,-0.3000000000000682,0
2022-07-10 15:00:00,0.0,50.0,18.8,903.0,NOVA_FRIBURGO,A624,2022,0.0,0.0,0.0,0
2022-02-06 10:00:00,0.0,87.0,19.5,894.7,NOVA_FRIBURGO,A624,2022,0.0,0.0,-0.20000000000004547,0
2024-09-13 17:00:00,0.0,25.0,27.1,899.8,NOVA_FRIBURGO,A624,2024,0.0,0.0,0.0,0
2023-12-20 22:00:00,0.0,89.0,18.3,895.6,NOVA_FRIBURGO,A624,2023,0.0,0.0,-0.8999999999999773,0
2021-04-06 01:00:00,0.2,91.0,13.5,900.5,NOVA_FRIBURGO,A624,2021,0.2,0.7999999999999998,0.0,0
